2014-10-21 00:00:00;0.17471387997243837
2014-10-21 01:00:00;0.17369508592715474
2014-10-21 02:00:00;0.15069575988933392
2014-10-21 03:00:00;0.1697913164903933
2014-10-21 04:00:00;0.1512064100094065
2014-10-21 05:00:00;0.14884460694698354
2014-10-21 06:00:00;0.16125896879692975
2014-10-21 07:00:00;0.1697521869371414
2014-10-21 08:00:00;0.16994460635772327
2014-10-21 09:00:00;0.16370384164006982
2014-10-21 10:00:00;0.17844501769752236
2014-10-21 11:00:00;
2014-10-21 12:00:00;0.20035510374599638
2014-10-21 13:00:00;0.18597655409200917
2014-10-21 14:00:00;0.20150002005374404
2014-10-21 15:00:00;0.1934648833988056
2014-10-21 16:00:00;0.19473552531288366
2014-10-21 17:00:00;0.18935864551889398
2014-10-21 18:00:00;0.1802907491878056
2014-10-21 19:00:00;0.16865790022959717
2014-10-21 20:00:00;0.1624307024826589
2014-10-21 21:00:00;0.16988636998469292
2014-10-21 22:00:00;0.17959880591614275
2014-10-21 23:00:00;0.18819312956451176
2014-10-22 00:00:00;0.18375509576186447
2014-10-22 01:00:00;0.19081412569202175
2014-10-22 02:00:00;0.19298160320485394
2014-10-22 03:00:00;0.18586047326394464
2014-10-22 04:00:00;0.17107410872464518
2014-10-22 05:00:00;
2014-10-22 06:00:00;0.16005525952239985
2014-10-22 07:00:00;0.18644235433749523
2014-10-22 08:00:00;0.1440104336081139
2014-10-22 09:00:00;0.1393755457442556
2014-10-22 10:00:00;0.13961256759531795
2014-10-22 11:00:00;0.13501500942452238
2014-10-22 12:00:00;0.13732289245075247
2014-10-22 13:00:00;0.13351984666749103
2014-10-22 14:00:00;
2014-10-22 15:00:00;
2014-10-22 16:00:00;0.17506890340502182
2014-10-22 17:00:00;0.17757170715852766
2014-10-22 18:00:00;0.16868523882657127
2014-10-22 19:00:00;0.1601239609914575
2014-10-22 20:00:00;0.15706320346320346
2014-10-22 21:00:00;0.16494920291376608
2014-10-22 22:00:00;0.1675200234063563
2014-10-22 23:00:00;0.17108532217645225
2014-10-23 00:00:00;0.1897672960902609
2014-10-23 01:00:00;0.19324649416182596
2014-10-23 02:00:00;
2014-10-23 03:00:00;0.1868653409026009
2014-10-23 04:00:00;0.1722571410790964
2014-10-23 05:00:00;0.16976514130749945
2014-10-23 06:00:00;0.1788383299189197
2014-10-23 07:00:00;0.189464013399665
2014-10-23 08:00:00;0.16490986533580002
2014-10-23 09:00:00;0.1898451885330439
2014-10-23 10:00:00;0.2064543075808017
2014-10-23 11:00:00;0.20421811336644086
2014-10-23 12:00:00;0.2109400116787938
2014-10-23 13:00:00;0.19692271654101504
2014-10-23 14:00:00;0.19077641698832815
2014-10-23 15:00:00;0.16828869210749622
2014-10-23 16:00:00;0.18598478046152464
2014-10-23 17:00:00;0.19201424854104035
2014-10-23 18:00:00;0.18228437046380871
2014-10-23 19:00:00;0.16847151253358217
2014-10-23 20:00:00;0.15081363448457288
2014-10-23 21:00:00;0.14670325912246504
2014-10-23 22:00:00;0.15857721576496422
2014-10-23 23:00:00;0.17404025179537194
2014-10-24 00:00:00;0.17961454642852795
2014-10-24 01:00:00;0.1863520111601953
2014-10-24 02:00:00;
2014-10-24 03:00:00;0.1814929952763535
2014-10-24 04:00:00;0.1696093604903114
2014-10-24 05:00:00;0.17116865356601363
2014-10-24 06:00:00;0.17482130450654138
2014-10-24 07:00:00;0.17878559274901845
2014-10-24 08:00:00;0.18165340968125512
2014-10-24 09:00:00;0.1731632440165718
2014-10-24 10:00:00;0.17437096521306403
2014-10-24 11:00:00;0.18366069390129838
2014-10-24 12:00:00;0.1837723651456687
2014-10-24 13:00:00;0.1871066022067302
2014-10-24 14:00:00;0.18543830159570793
2014-10-24 15:00:00;0.1872335896034023
2014-10-24 16:00:00;0.16335652022176925
2014-10-24 17:00:00;0.15787629627654914
2014-10-24 18:00:00;0.1519100676482292
2014-10-24 19:00:00;
2014-10-24 20:00:00;0.1376491956408926
2014-10-24 21:00:00;0.13104531840722738
2014-10-24 22:00:00;0.15279645065877925
2014-10-24 23:00:00;0.1415970650222465
2014-10-25 00:00:00;
2014-10-25 01:00:00;
2014-10-25 02:00:00;
2014-10-25 03:00:00;0.14121554497872277
